Id,MSZoning,LotFrontage,LotShape,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice
42,191876.81635220125,2.122725820466242,0,0.9483463932540599,5,-0.3661453731368614,-1.2528376476484937,214791.4425770308,214491.08238636365,-0.5706671562811166,2,149126.90293453724,2,3,3,1.1147341948218585,0.6478195557355423,3,1,186204.07212055975,0.40842460018862636,-0.7978280928003665,-0.3541063040726815,1,2,5,2,194638.7776096823,-0.7736545872432933,1,1,-0.7415844153772606,1,-0.7494211602795274,0.9119588315421692,172344.77349943374,174460.82155688622,12.043553716032399
983,191876.81635220125,-1.208943585783101,0,0.2799124836728959,7,1.2013236402676,1.0660275667736452,214791.4425770308,214491.08238636365,-0.4818477035816742,3,226904.63863636364,3,2,0,-0.9322242898414651,0.46382194703297813,4,1,186204.07212055975,0.25307291177332064,-0.7978280928003665,-0.4691856314288112,2,3,6,1,194638.7776096823,1.1937084023273363,2,2,-0.36531102361836554,2,0.024106513109026836,-0.43977710150510707,172344.77349943374,174460.82155688622,11.982272628789678
1285,191876.81635220125,-0.8850312823977481,0,-0.5920744909715129,6,-1.6723695509739127,0.244762803332471,151492.33974358975,174134.61538461538,-0.5706671562811166,2,226904.63863636364,2,0,0,-0.9322242898414651,-0.5481649008311248,4,1,186204.07212055975,1.3380290582866654,0.9213022644959395,1.722889942887143,2,3,10,1,132287.65,-0.3637872977494121,0,1,-0.6098887282616473,2,1.3545741113373404,-0.6855472711500663,172344.77349943374,174460.82155688622,12.037653993905211
1394,124978.82098765433,-0.4222994204186727,0,-0.8829280338216597,6,-2.1295480132168807,0.7278597230037499,151492.33974358975,148888.11258278147,-0.5706671562811166,2,129980.67543859649,1,0,0,-0.9322242898414651,-1.2534890675242873,4,0,186204.07212055975,0.1403176540525342,0.790299015343681,0.7298667148947336,2,2,7,1,132287.65,1.029761486529784,0,2,0.970459517125712,2,-0.7494211602795274,-0.3015313810798174,172344.77349943374,174460.82155688622,12.0015054797889
316,191876.81635220125,0.0867056277583103,1,0.1607834322724602,7,1.1033568269298213,0.9694081828393895,214791.4425770308,214491.08238636365,-0.5706671562811166,3,226904.63863636364,3,0,5,-0.03257862698529904,-0.7409243004242871,4,1,186204.07212055975,-1.1250469048140688,0.8477565807613382,-0.16107001302368978,2,3,6,1,194638.7776096823,1.070748215479172,2,2,-0.15836065815097325,2,0.024106513109026836,0.09784514459324145,172344.77349943374,174460.82155688622,12.146853285870202
716,191876.81635220125,0.4106179311436631,0,0.17545306482562342,6,0.1236886935520328,-0.5281922681415754,158342.96,163130.8085106383,0.39524439182531956,2,149126.90293453724,3,0,0,-0.9322242898414651,0.021351507057764313,2,1,186204.07212055975,0.46354939285212193,-0.7978280928003665,-0.31327170404308713,2,2,7,1,194638.7776096823,-0.1588536530024715,1,2,0.05799654211039143,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,12.013700752882718
562,191876.81635220125,0.3643447449457555,0,-0.44987970131310395,5,0.1236886935520328,-0.47988257617444746,158342.96,163130.8085106383,-0.5706671562811166,2,149126.90293453724,3,2,4,1.3348827805560735,0.7332470169188756,3,1,186204.07212055975,0.5612706162101369,-0.7978280928003665,-0.2408830948997152,1,2,6,1,194638.7776096823,-0.1178669240530834,1,2,-0.2242085017087799,2,1.1070452558530028,-0.10184311824328798,172344.77349943374,174460.82155688622,12.043553716032399
543,191876.81635220125,0.4106179311436631,0,0.17545306482562342,7,0.9074232002542635,0.679550031036622,214791.4425770308,214491.08238636365,-0.5706671562811166,3,226904.63863636364,4,0,2,-0.6274031711325524,1.3049538725304142,4,1,186204.07212055975,1.2904212828045556,-0.7978280928003665,0.299247296400829,2,3,7,1,194638.7776096823,0.8248278417828433,2,2,0.5518553687939413,2,-0.1460695750364551,0.4357791278550605,172344.77349943374,174460.82155688622,12.270220465353926
1222,191876.81635220125,-0.6536653514082104,0,-0.7323663911449856,5,-0.0722449331235249,-0.8180504199443427,158342.96,163130.8085106383,-0.5706671562811166,2,149126.90293453724,2,0,3,-0.4030209587496027,-0.2239786378789879,4,1,186204.07212055975,0.11526093011458166,-0.7978280928003665,-0.5712721315027972,1,2,5,1,194638.7776096823,-0.4047740266988002,0,1,-0.675736571819454,2,-0.7494211602795274,0.28217277182696093,172344.77349943374,174460.82155688622,11.805595078933049
627,191876.81635220125,-0.05211393083541234,1,-0.5878644612173082,5,-0.3334897686909351,-0.33495350027306375,151492.33974358975,148888.11258278147,-0.5706671562811166,2,149126.90293453724,2,0,0,-0.9322242898414651,-0.167026997090099,2,1,186204.07212055975,0.6439578052053802,-0.7978280928003665,-0.1796311948553236,1,2,6,1,194638.7776096823,-0.7326678582939051,1,1,-0.8450595981109568,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.848683160653573
220,191876.81635220125,-1.208943585783101,0,0.2799124836728959,7,1.1360124313757476,1.0177178748065174,214791.4425770308,214491.08238636365,-0.4818477035816742,3,226904.63863636364,3,2,5,-0.8983552766515859,0.42439388802528577,4,1,186204.07212055975,0.20797080868500606,-0.7978280928003665,-0.5025957587257521,2,3,5,0,194638.7776096823,1.11173494442856,2,2,-0.1301401537690561,2,0.08598872698011117,-0.6855472711500663,275185.89285714284,271364.8620689655,12.0271851854705
1319,191876.81635220125,-0.05211393083541234,2,0.2639995720292841,8,1.0053900135920424,0.8244791069380057,214791.4425770308,214491.08238636365,0.4174492550001802,3,226904.63863636364,3,3,0,-0.9322242898414651,1.5305699879633203,4,1,186204.07212055975,1.5585282289406477,-0.7978280928003665,0.4978519419993108,2,3,7,1,194638.7776096823,0.9477880286310076,1,3,1.3279192392966623,2,0.7821636330298101,1.6185480692714271,172344.77349943374,174460.82155688622,12.524526376648708
1385,191876.81635220125,-0.4222994204186727,0,-0.7754217051881797,6,-1.019257462055387,-1.6876248753526448,159976.6,174134.61538461538,-0.5706671562811166,2,129980.67543859649,2,1,1,-0.5003943716705054,-1.0826341451576207,2,1,186204.07212055975,-1.1701490079023835,0.48922137255515674,-0.4840345768941183,1,2,6,0,132287.65,-1.5933891662310555,0,1,-0.8732801024928739,1,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.56171562913966
910,191876.81635220125,3.6960141511950986,2,0.1607834322724602,6,1.1360124313757476,0.9694081828393895,214791.4425770308,214491.08238636365,-0.5706671562811166,3,226904.63863636364,3,0,0,-0.9322242898414651,-0.6839726596353983,4,1,186204.07212055975,-1.0598994225753924,0.9075124487957018,-0.06455186749919392,2,3,8,1,194638.7776096823,1.11173494442856,2,2,-0.3559041888243932,2,-0.4709511978596479,-0.3168920166826274,172344.77349943374,174460.82155688622,12.066810578196666
788,191876.81635220125,0.31807155874784804,1,0.13357850546582936,7,1.1033568269298213,0.9210984908722615,214791.4425770308,214491.08238636365,-0.5706671562811166,3,226904.63863636364,3,0,5,0.4564052509435818,-0.2152168469883896,4,1,186204.07212055975,-0.523685530303208,1.7946572588443301,1.0491190423988352,2,3,8,0,259745.57142857142,1.070748215479172,1,2,0.7164749776884578,2,-0.7494211602795274,0.0056813309763817125,172344.77349943374,174460.82155688622,12.358793732547838
708,191876.81635220125,-0.9775776547935632,0,2.5155883637195844,8,1.1686680358216737,1.0177178748065174,148596.88815789475,149385.11643835617,0.40634682341274986,3,226904.63863636364,3,0,5,0.8945856090876438,0.5908679149466534,4,1,186204.07212055975,0.3984019106134453,-0.7978280928003665,-0.361530776805335,2,3,6,1,194638.7776096823,1.1527216733779482,2,2,0.396642594693397,2,0.7357519726264967,-0.10184311824328798,172344.77349943374,174460.82155688622,12.445089546000673
1147,191876.81635220125,-0.05211393083541234,0,0.13357850546582936,6,0.48290034245722185,0.003214343496831504,151492.33974358975,174134.61538461538,-0.09881381381532882,3,149126.90293453724,3,0,5,1.7307268722127864,0.5339162741577644,2,1,186204.07212055975,0.3332544283747687,-0.7978280928003665,-0.40978984956758296,2,3,5,1,194638.7776096823,0.29200036544079777,0,2,-0.29475976266357273,2,0.5268995008115871,-0.2861707454770075,172344.77349943374,174460.82155688622,12.100712129872347
292,191876.81635220125,-0.6536653514082104,0,-0.5920744909715129,5,-1.9009587820953966,0.7278597230037499,214791.4425770308,214491.08238636365,-0.5706671562811166,2,226904.63863636364,2,0,1,-0.4876934917243007,-0.6007356461747145,4,0,186204.07212055975,-0.5737989781791131,0.9948479482305409,0.3660675509947107,2,1,9,0,194638.7776096823,0.04607999174446908,0,0,-2.190236973649007,0,-0.7494211602795274,2.140809679766966,172344.77349943374,174460.82155688622,11.819674600139235
701,191876.81635220125,0.7345302345290159,0,0.9483463932540599,8,1.0380456180379687,0.8244791069380057,214791.4425770308,214491.08238636365,2.9265987937594287,3,226904.63863636364,4,3,5,1.7645958854026655,1.6335210309278503,4,1,186204.07212055975,1.591101970059986,-0.7978280928003665,0.5219814783804348,2,3,7,1,194638.7776096823,0.9887747575803958,2,3,1.4078773350454277,2,1.3391035578695691,0.5125823058691102,172344.77349943374,174460.82155688622,12.652359748158593
1168,191876.81635220125,-0.5148457928144878,1,0.1607834322724602,6,0.9727344091461161,0.7278597230037499,214791.4425770308,214491.08238636365,-0.5706671562811166,2,226904.63863636364,3,0,5,0.7315909831113503,-0.2086455038204409,4,1,186204.07212055975,-0.5161685131218222,0.8385633702945131,0.2825422327523585,2,2,7,1,194638.7776096823,0.9068012996816196,2,2,0.029776037728474297,2,-0.7494211602795274,-0.10184311824328798,172344.77349943374,174460.82155688622,12.061046873479915
561,191876.81635220125,-0.05211393083541234,1,-0.7323663911449856,5,-0.43145658202871395,0.5346209551352383,151492.33974358975,148888.11258278147,0.4285516865876105,2,149126.90293453724,3,0,4,1.8238666584849543,0.7398183600868243,2,1,186204.07212055975,0.5687876333915226,-0.7978280928003665,-0.23531474035022507,1,2,5,1,132287.65,-0.8556280451420695,0,2,0.29316741195970086,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.70766954176274
571,191876.81635220125,0.22552518635203292,1,-0.5878644612173082,5,-0.17021174646130374,-0.9629794958457264,158342.96,163130.8085106383,0.028864149440119644,2,149126.90293453724,2,0,2,-0.44324041191258423,1.475808794897081,2,1,186204.07212055975,1.4106935577067279,-0.7978280928003665,0.3883409691926713,2,2,10,0,132287.65,0.373973823339574,0,2,0.5189314470150379,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.867798786962332
206,191876.81635220125,1.3823548412997215,0,0.1607834322724602,7,0.6461783646868533,0.244762803332471,158342.96,163130.8085106383,-0.5706671562811166,2,226904.63863636364,3,0,0,-0.9322242898414651,0.8099126872116107,4,1,186204.07212055975,0.6940712530812853,-0.7978280928003665,-0.14250883119205596,2,2,5,0,194638.7776096823,0.49693401018773836,1,2,0.1614717248440876,2,-0.7494211602795274,-0.16328566065452782,172344.77349943374,174460.82155688622,12.103486056755072
779,130852.42857142857,-0.4222994204186727,0,0.13357850546582936,5,0.22165550688981164,-0.3832631922401917,174453.8108108108,169304.3125,1.2057218977077315,2,109653.52631578948,2,0,0,-0.9322242898414651,-2.3092848698413815,2,1,186204.07212055975,2.1423498966949417,-0.7978280928003665,0.9303274786763789,2,2,10,2,132287.65,-0.03589346615430716,0,2,0.7729159864522921,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.877568578558138
839,191876.81635220125,0.2717983725499405,0,0.2639995720292841,5,0.8094563869164847,1.0177178748065174,214791.4425770308,214491.08238636365,-0.5706671562811166,2,226904.63863636364,3,0,0,-0.9322242898414651,0.09801717735049938,4,1,186204.07212055975,-0.16537437799048674,-0.7978280928003665,-0.779157368017096,1,3,6,0,194638.7776096823,0.8658145707322314,0,1,-0.5346340499098683,2,1.4009857717406535,-0.6855472711500663,172344.77349943374,174460.82155688622,11.877568578558138
346,191876.81635220125,-0.19093348942913496,0,-0.9088947845801948,6,-1.019257462055387,-1.6876248753526448,148596.88815789475,149385.11643835617,-0.5706671562811166,2,129980.67543859649,2,0,0,-0.9322242898414651,-0.18016968342599643,3,1,186204.07212055975,-0.48359477200248396,0.5926449903069398,0.10806712353500061,1,1,6,1,132287.65,-1.5933891662310555,0,1,-0.7227707457893159,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.850825253582627
672,130852.42857142857,-0.6999385376061179,0,-0.7754217051881797,6,-1.476435924298355,-1.6876248753526448,151492.33974358975,148888.11258278147,-0.5706671562811166,2,129980.67543859649,2,0,3,0.2341398518849996,-0.8373040002208684,2,0,186204.07212055975,-1.1726546802961786,0.7466312656262614,-0.27800545856298287,2,2,6,0,132287.65,-1.9622697267755487,0,1,-0.7792117545531502,2,0.38766451960164733,-0.6855472711500663,172344.77349943374,174460.82155688622,11.54829260880752
1046,191876.81635220125,-0.05211393083541234,1,-0.7754217051881797,3,-0.49676779092056655,-1.4460764155170054,195839.7435897436,148888.11258278147,-0.5706671562811166,2,109653.52631578948,2,0,0,-0.9322242898414651,-2.3092848698413815,4,1,123589.2463768116,1.423221919675704,-0.7978280928003665,0.3976215601084882,2,2,8,1,194638.7776096823,-0.9376015030408458,0,2,-0.06429231021124948,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.84653646931041
729,191876.81635220125,0.7345302345290159,0,-0.5878644612173082,5,-0.3988009775827877,-1.3011473396156217,214791.4425770308,214491.08238636365,-0.04330165587817731,2,149126.90293453724,2,0,0,-0.9322242898414651,1.1603843228355424,2,1,186204.07212055975,1.5309658326089,-0.7978280928003665,0.47743464198451363,2,2,9,0,132287.65,-0.4047740266988002,0,3,1.9863976748747287,2,-0.7494211602795274,-0.3015313810798174,145710.60606060605,146863.4935064935,11.608235644774552
892,191876.81635220125,0.040432441560402745,0,-0.7323663911449856,6,0.2543111113357379,-0.33495350027306375,158342.96,163130.8085106383,-0.059955303259322766,2,149126.90293453724,2,0,2,-0.4538244785344215,-0.2984538604490734,3,1,186204.07212055975,-0.6189010812674276,0.9603734089799465,0.3048156509503191,2,2,7,1,194638.7776096823,0.005093262795080957,1,2,-0.12073331897508374,2,1.1302510860546595,-0.6855472711500663,172344.77349943374,174460.82155688622,12.058152515453552
615,124978.82098765433,-2.226953682137067,0,-1.3163631469777188,4,0.05837748466018023,-0.6248116520758311,214994.68292682926,211104.43902439025,-0.5706671562811166,2,149126.90293453724,3,2,2,-0.6147022911863477,-0.9293028045721505,4,1,186204.07212055975,-1.3405347306804607,-0.7978280928003665,-1.6496767959207221,1,2,3,0,194638.7776096823,0.04607999174446908,0,0,-2.190236973649007,2,-0.0068345938265153335,-0.3168920166826274,172344.77349943374,174460.82155688622,11.231887935237117
652,191876.81635220125,-0.4222994204186727,0,-0.7754217051881797,4,-0.9866018576094607,-1.6876248753526448,148596.88815789475,149385.11643835617,-0.5706671562811166,2,149126.90293453724,2,1,0,-0.9322242898414651,-0.6554968392409538,2,1,186204.07212055975,-1.027325681456054,0.9373903828128836,-0.016292794736945983,1,2,7,1,132287.65,-1.5524024372816676,0,1,-0.7980254241410949,1,0.1788120477867377,-0.6855472711500663,172344.77349943374,174460.82155688622,11.589886506106357
5,191876.81635220125,0.6882570483311083,1,2.8448712464461354,8,0.9727344091461161,0.7278597230037499,214791.4425770308,214491.08238636365,1.372258371519186,3,226904.63863636364,3,2,5,0.45428843761921434,0.19877777259237975,4,1,186204.07212055975,-0.05011344787590507,1.6222845625913582,1.2607165152794608,2,3,9,1,194638.7776096823,0.9068012996816196,1,3,1.741819970231447,2,0.7357519726264967,0.60474611948597,172344.77349943374,174460.82155688622,12.429216196844383
24,124978.82098765433,-1.1626703995851935,0,-1.3163631469777188,5,0.18899990244388534,-0.43157288420731954,214994.68292682926,211104.43902439025,-0.5706671562811166,2,226904.63863636364,3,0,5,0.8458989026271925,-0.031219238285825443,2,1,186204.07212055975,-0.26309560134850163,-0.7978280928003665,-0.8515459771604679,1,2,6,1,194638.7776096823,-0.07688019510369527,0,2,0.5001177774270932,2,0.024106513109026836,1.0041226451590288,172344.77349943374,174460.82155688622,11.77452020265869
302,191876.81635220125,-0.14466030323122744,3,0.2639995720292841,8,0.9074232002542635,0.679550031036622,214791.4425770308,214491.08238636365,-0.5706671562811166,3,226904.63863636364,3,0,5,-0.3373997456942118,-0.05750461095762032,4,1,186204.07212055975,0.11275525772078641,2.0566637571488475,1.7321705338029598,2,3,9,1,259745.57142857142,0.8248278417828433,2,2,1.02219710849256,2,0.8595164003686655,0.0824845089904315,172344.77349943374,174460.82155688622,12.495003937382387
299,191876.81635220125,0.9658961655185536,0,0.17545306482562342,6,-0.0722449331235249,-0.8180504199443427,158342.96,157000.0,1.4555266084249134,3,149126.90293453724,2,0,4,-0.11936797328436448,-0.7715905685413812,3,1,186204.07212055975,-0.31070337683061144,0.8155803441274502,0.41618274194012206,1,2,7,1,194638.7776096823,-0.4047740266988002,0,2,0.34490500332654894,2,0.9832808281108342,-0.6855472711500663,172344.77349943374,174460.82155688622,12.072541252905651
50,191876.81635220125,-0.14466030323122744,0,-0.7323663911449856,5,-0.13755614201537744,-0.9146698038785985,158342.96,163130.8085106383,-0.5706671562811166,2,149126.90293453724,2,0,3,0.6829042766508989,-0.21740729471103917,4,1,186204.07212055975,-0.5261912026970033,-0.7978280928003665,-1.046438386392623,1,2,6,0,194638.7776096823,-0.48674748459757644,0,1,-0.3747178584123379,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.751942365440728
274,191876.81635220125,0.5031643035394782,0,-0.5878644612173082,6,-0.3988009775827877,0.14814341939821518,151492.33974358975,148888.11258278147,0.44520533396875595,2,149126.90293453724,2,0,1,0.38019997126635363,0.4068703062440892,3,1,186204.07212055975,1.1701490079023835,-0.7978280928003665,0.21015362360898662,2,2,6,1,194638.7776096823,-0.8146413161926814,1,1,-0.600481893467675,2,1.4860738158133946,-0.6855472711500663,172344.77349943374,174460.82155688622,11.842229212112828
985,191876.81635220125,0.2717983725499405,0,-0.44987970131310395,5,0.22165550688981164,-0.3832631922401917,174453.8108108108,169304.3125,-0.5706671562811166,2,149126.90293453724,2,0,0,-0.9322242898414651,-2.3092848698413815,2,1,186204.07212055975,0.34327711794994975,0.19503863761675147,0.3994776782916516,2,3,8,0,194638.7776096823,-0.03589346615430716,0,2,0.34490500332654894,2,-0.7494211602795274,-0.6855472711500663,145710.60606060605,174460.82155688622,11.744037185933616
1249,124978.82098765433,-0.4222994204186727,0,-0.8829280338216597,6,-1.737680759865765,-1.6876248753526448,93119.18181818182,93119.18181818182,-0.5706671562811166,2,129980.67543859649,3,0,1,-0.2569608393682487,-0.6993057936939453,1,0,186204.07212055975,-0.07767584420765286,1.3258035250362468,1.0008599696365874,1,2,8,1,132287.65,-1.1425351477877863,0,2,-0.32768368444247603,1,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.771436160121729
621,191876.81635220125,-1.116397213387286,0,-0.7754217051881797,3,-1.835647573203544,-1.6876248753526448,171381.57894736843,163763.52380952382,-0.5706671562811166,2,129980.67543859649,2,0,3,-0.8454349435423997,-0.4167380374721503,2,0,106404.14285714286,-0.7542073905323713,-0.7978280928003665,-1.2153451410604907,1,2,5,0,194638.7776096823,0.04607999174446908,0,0,-2.190236973649007,0,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.112447898373103
28,191876.81635220125,1.336081655101814,0,2.5155883637195844,8,1.2013236402676,1.1143372587407732,214791.4425770308,214491.08238636365,0.5395760024619135,3,226904.63863636364,4,0,5,1.6460543392380884,1.4232380495534913,4,1,186204.07212055975,1.3505574202556416,-0.7978280928003665,0.34379413279675014,2,3,7,1,194638.7776096823,1.2346951312767245,1,3,1.440801256824331,2,-0.7494211602795274,0.0824845089904315,172344.77349943374,174460.82155688622,12.631340380934517
878,191876.81635220125,0.22552518635203292,0,2.5155883637195844,9,1.1033568269298213,0.9694081828393895,214791.4425770308,214491.08238636365,0.6283954551613559,3,226904.63863636364,4,0,5,1.5444472996684508,0.8931497006722945,4,1,186204.07212055975,0.7441847009571904,0.9534785011298277,1.3089755880417089,2,4,10,1,194638.7776096823,1.070748215479172,2,3,1.2808850653268005,2,0.6738697587554124,-0.6855472711500663,172344.77349943374,174460.82155688622,12.765688433465597
1272,191876.81635220125,-0.05211393083541234,1,0.17545306482562342,6,-0.0722449331235249,-0.8180504199443427,195839.7435897436,195897.36842105264,-0.5706671562811166,2,149126.90293453724,2,0,0,-0.9322242898414651,0.952291789183833,3,1,186204.07212055975,0.8118378555896621,-0.7978280928003665,-0.05527127658337701,2,3,7,1,194638.7776096823,-0.4047740266988002,1,2,-0.01725813624138759,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,12.132156962580005
1143,191876.81635220125,0.3643447449457555,0,0.2639995720292841,8,1.1686680358216737,1.0660275667736452,214791.4425770308,214491.08238636365,1.3167462135820345,3,226904.63863636364,4,3,5,1.5021110331811018,0.9019114915628927,4,1,186204.07212055975,0.7542073905323713,2.3324600711536023,2.4300709706723915,3,3,11,1,259745.57142857142,1.1527216733779482,1,3,2.7577581279804635,2,0.2174884314561654,1.5263842556545673,275185.89285714284,271364.8620689655,12.959538518762063
928,191876.81635220125,-0.05211393083541234,0,0.17545306482562342,7,-0.0722449331235249,-0.8180504199443427,148596.88815789475,149385.11643835617,1.3278486451694649,2,149126.90293453724,2,0,3,0.23625666520936706,-0.4868323645969367,3,1,186204.07212055975,-0.167880050384282,1.22467820990117,0.8523705149835168,2,2,9,1,194638.7776096823,-0.4047740266988002,1,2,0.09562388128628094,2,-0.7494211602795274,-0.0250399402292382,172344.77349943374,174460.82155688622,12.078239274020289
973,191876.81635220125,-0.6536653514082104,0,0.13357850546582936,6,0.2869667157816642,-0.2866438083059359,174453.8108108108,169304.3125,-0.5706671562811166,2,149126.90293453724,3,0,0,-0.9322242898414651,-0.2984538604490734,2,1,186204.07212055975,-0.6189010812674276,-0.7978280928003665,-1.1151147591696682,2,2,5,1,194638.7776096823,0.04607999174446908,0,1,-0.9485347808446529,2,-0.5328334117307323,-0.6855472711500663,172344.77349943374,174460.82155688622,11.507912923146684
176,191876.81635220125,0.6882570483311083,0,-0.7754217051881797,6,-0.660045813150198,0.7761694149708779,159976.6,174134.61538461538,-0.5706671562811166,2,149126.90293453724,2,2,4,0.07749566588180834,0.3236332927834054,2,1,186204.07212055975,2.4881326870386866,-0.7978280928003665,1.1864717879529256,2,3,7,1,194638.7776096823,-1.1425351477877863,0,2,0.5189314470150379,2,-0.7494211602795274,-0.2400888386685776,172344.77349943374,174460.82155688622,12.400816722322686
1406,124978.82098765433,-1.1626703995851935,1,0.4931461145684885,8,1.1033568269298213,0.9694081828393895,214994.68292682926,211104.43902439025,0.39524439182531956,3,226904.63863636364,4,3,5,1.9741604045150432,1.1822888000620382,4,1,186204.07212055975,1.205228421415517,-0.7978280928003665,0.236139278173274,2,3,5,1,194638.7776096823,1.070748215479172,2,2,0.07681021169833618,2,0.24069426165782204,0.12856641579886138,172344.77349943374,174460.82155688622,12.524526376648708
568,191876.81635220125,0.040432441560402745,1,2.5155883637195844,7,1.1033568269298213,0.9210984908722615,214791.4425770308,214491.08238636365,0.3619370970630287,3,226904.63863636364,3,0,5,-0.9279906631927302,1.013624325418021,4,1,186204.07212055975,0.9270987857042439,-0.7978280928003665,0.030110159842138568,2,3,7,0,194638.7776096823,1.070748215479172,1,2,0.31198108154764564,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,12.273731294003989
817,191876.81635220125,-0.05211393083541234,1,-0.5878644612173082,5,-0.5294233953664929,-1.4943861074841334,195839.7435897436,195897.36842105264,-0.5706671562811166,2,149126.90293453724,2,0,3,0.09654698580111538,-0.10131356541061179,3,1,186204.07212055975,-0.3933905658258548,-0.7978280928003665,-0.9480641226849638,1,2,4,1,194638.7776096823,-0.9785882319902338,1,1,-0.8967971894778048,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.827736204810263
1192,209801.8536585366,-2.088134123543344,0,0.7237256393837395,8,0.9400788047001898,0.7278597230037499,148596.88815789475,149385.11643835617,1.960687245652992,3,226904.63863636364,3,0,0,-0.9322242898414651,-0.6094974370653128,4,1,186204.07212055975,-1.0047746299118967,0.7581227787097928,-0.14436494937521935,2,3,5,0,132287.65,0.8658145707322314,0,2,0.12384438566819807,2,0.8440458469008943,-0.6855472711500663,172344.77349943374,174460.82155688622,12.066810578196666
167,191876.81635220125,-0.05211393083541234,1,0.31380645250045575,5,-0.49676779092056655,0.3896918792338547,151492.33974358975,148888.11258278147,-0.5706671562811166,3,149126.90293453724,2,0,2,-0.12995203990620172,1.2326690976829784,4,1,123589.2463768116,1.758982020444268,-0.7978280928003665,0.6463413966523814,1,2,7,3,194638.7776096823,-0.9376015030408458,2,1,-0.7651015023621915,2,2.932570565049991,-0.6855472711500663,145710.60606060605,174460.82155688622,12.154779351142624
369,191876.81635220125,0.4106179311436631,0,-0.5878644612173082,5,-0.5294233953664929,-1.4943861074841334,158342.96,163130.8085106383,0.5395760024619135,2,226904.63863636364,2,0,2,0.21085490531695766,0.46820284247827726,3,1,186204.07212055975,0.2580842565609111,-0.7978280928003665,-0.4654733950624844,1,2,7,1,194638.7776096823,-0.9785882319902338,2,1,-1.0426031287843767,2,-0.7494211602795274,0.8197950179253094,172344.77349943374,174460.82155688622,11.790557201568507
464,191876.81635220125,0.22552518635203292,1,0.4931461145684885,6,-1.1825354842850184,0.48631126316811046,171381.57894736843,163763.52380952382,-0.5706671562811166,2,149126.90293453724,2,0,2,-0.24214314609767654,-0.7431147481469368,1,1,123589.2463768116,-0.7917924764393002,1.0660953293484359,0.2621249327375613,1,2,6,1,132287.65,-1.5933891662310555,0,1,-1.0614167983723215,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,12.147913731356642
1424,191876.81635220125,-0.05211393083541234,1,-0.7754217051881797,6,-0.13755614201537744,-0.9146698038785985,174453.8108108108,169304.3125,-0.5706671562811166,3,149126.90293453724,3,2,0,-0.9322242898414651,-0.7825428071546291,2,1,186204.07212055975,1.027325681456054,0.640909345257772,1.266284869828951,2,3,8,1,194638.7776096823,-0.48674748459757644,0,2,-0.15836065815097325,2,3.7834510057774007,2.9395627311130834,172344.77349943374,169588.75,12.524417279788771
286,209801.8536585366,-1.5791290753663614,1,0.7237256393837395,7,1.1686680358216737,1.0660275667736452,148596.88815789475,149385.11643835617,-0.5706671562811166,3,226904.63863636364,3,0,0,-0.9322242898414651,-0.9402550431853983,4,1,186204.07212055975,-1.353063092649437,0.6386110426410657,-0.4988835223594253,2,3,5,0,132287.65,1.1527216733779482,1,2,0.29316741195970086,2,-0.7494211602795274,0.14392705140167134,275185.89285714284,271364.8620689655,12.011880916165731
1149,124978.82098765433,-0.05211393083541234,0,-0.8829280338216597,7,-1.4437803198524286,-1.6876248753526448,151492.33974358975,148888.11258278147,-0.5706671562811166,2,226904.63863636364,2,0,0,-0.9322242898414651,-1.0563487724858258,2,1,186204.07212055975,-1.4858637295205854,0.44095701760432465,-0.7568839498191354,1,2,5,1,132287.65,0.16904017859263343,0,1,-0.8356527633169845,2,-0.7494211602795274,-0.6855472711500663,172344.77349943374,174460.82155688622,11.66907414746016
